"","book","lc","wc","words.per.line","cover","overlap","wover","title","author","date1_src","date2_src","date_types_src","language_src","language_gen","ocr_score_src","ocr_score_gen","year","year2"
"614","32044057034340",18610,130883,7.03293927995701,0.0869565217391304,0.0869565217391304,0.0154211150652432,"Kōdix Themidos.","Greece.","1891","1955","Multiple dates","ell","ell",83,100,1891,1955
"615","hnrmbg",15883,130544,8.21910218472581,0.0909090909090909,0.0909090909090909,0.0579839429081178,"Athēnaion, syngramma periodikon kata dimēnian ekdidomenon sympraxei pollōn logiōn.","","1872","1881","Continuing resource ceased publication (Dead status)","ell","ell",86,97,1872,1881
"616","32044095138038",19938,130324,6.53646303540977,0.148148148148148,0.148148148148148,0.0291157440690151,"Panellēnion leukōma ethnikēs ekatontaetēridos, 1821-1921 : hē ""Chrysē vivlos"" tēs Hellados.","","1921","1930","Multiple dates","ell","ell",87,99,1921,1930
"617","32044018686279",14212,129624,9.12074303405573,0.285714285714286,0.285714285714286,0.0858146846680229,"Il ""cursus"" nella storia letteraria e nella liturgia, con particolare riguardo alla composizione delle preghiere liturgighe. Edizione riveduta ed ampliata.","Santi, Angelo de","1903","","Single known date/probable date","ita","ell",91,84,1903,NA
"618","hxjtmm",17272,129585,7.5026053728578,0.348484848484849,0.287878787878788,0.0974149523219676,"Comoediae. Accedunt perditarum fabularum fragmenta","Aristophanes.","1835","1838","Multiple dates","lat","ell",88,98,1835,1838
"619","32044095338943",15714,129486,8.2401680030546,0.15,0.15,0.0175962815405046,"Anthropos","","1883","1892","Continuing resource ceased publication (Dead status)","ell","ell",83,100,1883,1892
"620","hnpipm",18821,129442,6.87753041814994,0.0645161290322581,0.0645161290322581,0.033689126084056,"Hapanta Iōannou Vēlara, ētoi poiēmata kai peza tina.","Vēlaras, Iōannēs","1871","","Single known date/probable date","ell","ell",84,100,1871,NA
"621","hwp5ef",17294,128767,7.44576153579276,0.272727272727273,0.227272727272727,0.0458993476234856,"Attikon hemerologion.","","1uuu","9999","Continuing resource status unknown","ell","ell",86,99,NA,9999
"622","32044100045400",20315,128090,6.30519320698991,0.25,0.1,0.0116190957312453,"Praktika tēs en Athēnais Archaiologikēs Hetairias apo ... mechri ...","Archaiologikē Hetaireia.","1871","9999","Continuing resource currently published","ell","ell",84,99,1871,9999
"623","32044088807698",13976,128007,9.15905838580424,0.0972222222222222,0.0842105263157895,0.0820121951219512,"Diēgēmata.","Lykoudēs, Emmanouēl St.","1920","","Single known date/probable date","ell","ell",83,100,1920,NA
"624","32044080270069",20371,127990,6.28295125423396,0.4,0.3,0.0230500102901832,"Recensionem codicum graecorum continens","Bodleian Library.","1853","","Single known date/probable date","lat","lat",92,88,1853,NA
"625","32044088812359",15578,127961,8.21421235075106,0.0909090909090909,0.0909090909090909,0.0203962703962704,"Poiēseis kai peza tōn adelphōn Nik., Geōr. kai Dēm. Soutzōn.","","1842","","Single known date/probable date","ell","ell",85,100,1842,NA
"626","32044057034423",18638,127934,6.86414851378903,0.3,0.2,0.0175492610837438,"Kōdix Themidos.","Greece.","1891","1955","Multiple dates","ell","ell",83,100,1891,1955
"627","hnswiq",18002,127835,7.10115542717476,0.2,0.2,0.0575045759609518,"Ephēmeris archaiologikē : ekdidomenē hypo tēs en Athēnais Archaiologikēs Hetairias.","","1883","1909","Continuing resource ceased publication (Dead status)","ell","ell",79,98,1883,1909
"628","hxq8sn",15408,127660,8.28530633437176,0.310344827586207,0.25,0.0302532833020638,"Novellae quae vocantur sive Constitutiones quae extra Codicem supersunt, ordine chronologico digestae","","1881","","Single known date/probable date","grc","ell",88,97,1881,NA
"629","32044057041634",16097,127631,7.92886873330434,0.0689655172413793,0.0689655172413793,0.0545355389929104,"Peri eisagoges tou systematos ton ktematikon biblion.","Karousos, K. D.","1905","","Single known date/probable date","ell","ell",86,100,1905,NA
"630","32044013664669",14508,127621,8.79659498207885,0.44,0.380952380952381,0.0313186813186813,"Corpus scriptorum historiae byzantinae","","1828","1897","Multiple dates","lat","ell",90,99,1828,1897
"631","32044122919228",14105,127476,9.037646224743,0.0952380952380952,0.0952380952380952,0.0130700778642937,"Grammata; trimēno periodiko.","","1911","uuuu","Continuing resource status unknown","ell","ell",86,97,1911,NA
"632","hxjp19",17156,127259,7.41775472138028,0.6,0.372549019607843,0.0679639029892837,"Thēsauros tēs hellēnikēs glōssēs = Thesaurus Graecae linguae","Estienne, Henri","1816","1828","Multiple dates","lat","lat",91,89,1816,1828
"633","hnunux",16733,127161,7.59941433096277,0.111111111111111,0.111111111111111,0.0201088242252188,"Vioi parallēloi tōn opi tēs anagennēseōs tēs Hellados diaprexantōn andrōn,","Goudas, Anastasios N.","1876","","Single known date/probable date","ell","ell",85,100,1876,NA
"634","32044029831286",14444,127125,8.80123234561063,0.448275862068966,0.37037037037037,0.0277674245247857,"Ioannis Cantacuzeni eximperatoris historiarum libri IV. Graece et latine.","John","1831","","Single known date/probable date","lat","ell",90,98,1831,NA
"635","32044088711783",12096,126954,10.4955357142857,0.142857142857143,0.142857142857143,0.0245885954841179,"Chronikon Kyprou = Chronique de Chypre","Machairas, Leontios.","1882","","Single known date/probable date","fra","ell",84,99,1882,NA
"636","32044100045384",16841,126175,7.49213229618194,0.114285714285714,0.0857142857142857,0.0145246478873239,"Praktika tēs en Athēnais Archaiologikēs Hetairias apo ... mechri ...","Archaiologikē Hetaireia.","1871","9999","Continuing resource currently published","ell","ell",83,100,1871,9999
"637","hn8wm3",14225,125731,8.83873462214411,0.32,0.2,0.0465154775699387,"Historias tēs archaias Hellēnikēs logotechnias metaphrastheisa","Murray, Gilbert","1922","","Single known date/probable date","ell","ell",86,99,1922,NA
"638","32044011768587",11661,125660,10.7760912443187,0.384615384615385,0.346153846153846,0.0499519692603266,"Istorii︠a︡ Afona.","Porfiriĭ","1877","9999","Multiple dates","rus","rus",93,73,1877,9999
"639","hnt82a",15525,125594,8.08979066022544,0.150943396226415,0.113207547169811,0.085513078470825,"Meletai peri tou viou kai tēs glōssēs tou Hellēnikou laou","Politēs, Nikolaos G.","1899","","Multiple dates","ell","ell",0,93,1899,NA
"640","hnqjdh",17940,125443,6.99236343366778,0.130434782608696,0.130434782608696,0.0207125103562552,"Poiēmata: Mnēmosyna, Kyra Phrosynē, Athanasēs Diakos ktl.","Balaōritēs, Aristotelēs","1903","","Single known date/probable date","ell","ell",0,99,1903,NA
"641","hnunur",16067,125300,7.79859339017863,0.24,0.24,0.0461650308978553,"Vioi parallēloi tōn opi tēs anagennēseōs tēs Hellados diaprexantōn andrōn,","Goudas, Anastasios N.","1876","","Single known date/probable date","ell","ell",83,99,1876,NA
"642","32044048399273",17363,125161,7.20848931636238,0.117647058823529,0.1,0.0177777777777778,"Oi treis somatophylakes.","Dumas, Alexandre","1884","","Single known date/probable date","ell","ell",85,100,1884,NA
"643","32044020896924",14317,125000,8.73087937417057,0.272727272727273,0.272727272727273,0.0743759838093097,"Georgius Phrantzes, Ioannes Cananus, Ioannes Anagnostes","Phrantzēs, Geōrgios","1838","","Single known date/probable date","lat","ell",90,97,1838,NA
"644","hndc9r",17643,124949,7.08207220994162,0.0769230769230769,0.0769230769230769,0.0174464710547185,"Ho Katsantōnēs, epopoiïa tōn harmatōlōn","Antōniadēs, Antōnios Iō.","1873","","Single known date/probable date","ell","ell",86,100,1873,NA
"645","hnunut",15854,124888,7.87738110256087,0.380952380952381,0.333333333333333,0.0804232804232804,"Vioi parallēloi tōn opi tēs anagennēseōs tēs Hellados diaprexantōn andrōn,","Goudas, Anastasios N.","1876","","Single known date/probable date","ell","ell",84,100,1876,NA
"646","32044088809355",17954,124628,6.94151721064944,0.19047619047619,0.19047619047619,0.0187257364695136,"Hē pankosmios ekthesis, dēmosieutheisa eis tēn Amaltheian, kai Aphēnan [sic], to 1851,","Xenos, Stephanos Th.","1852","","Single known date/probable date","ell","ell",60,100,1852,NA
"647","hnpiqi",23256,124615,5.35840213278294,0.0571428571428571,0.0571428571428571,0.0135245901639344,"Logodosia tōn kata ta etē 20, 21, 22 kai 23 genomenōn, 1884-1888","Philologikos Syllogos ""Parnassos""","1889","","Single known date/probable date","ell","ell",86,97,1889,NA
"648","32044098649163",15528,124611,8.02492272024729,0.285714285714286,0.238095238095238,0.0962072480579282,"Philistōr, syngramma philologikon kai paidagōgikon.","","1861","1862","Continuing resource ceased publication (Dead status)","ell","ell",85,99,1861,1862
"649","32044097563852",15028,124598,8.29105669417088,0.4,0.35,0.0435159500693481,"Imp. Iustiniani PP. a. Novellae quae vocantur; sive, Constitutiones quae extra codicem supersunt, ordine chronologico digestae.","","1881","","Single known date/probable date","grc","ell",88,97,1881,NA
"650","32044084933266",13920,124508,8.94454022988506,0.3,0.25,0.0321546353975815,"Systēma Rōmaikou Dikaiou (metaphrasis, Dyonouniotis).","Dernburg, Heinrich.","1909","1912","Multiple dates","ell","ell",86,94,1909,1912
"651","32044088788096",15754,124418,7.89754982861496,0.142857142857143,0.142857142857143,0.0305587757941108,"Periodeia tēs Aigyptou.","Dēmitsas, Margaritēs G.","1880","","Single known date/probable date","ell","ell",86,98,1880,NA
"652","hwrhu8",17649,124388,7.04787806674599,0.346153846153846,0.307692307692308,0.0381844380403458,"Basilicorum libri LX.","","1833","1850","Multiple dates","lat","ell",91,97,1833,1850
"653","32044010188423",13689,124300,9.0802834392578,0.667164179104478,0.307462686567164,0.0901979301487925,"Catalogus codicum astrologorum graecorum.","","1898","9999","Continuing resource status unknown","","ell",84,96,1898,9999
"654","32044088813787",15557,123947,7.96728160956483,0.24,0.2,0.0628359229942343,"Historia tōn archaiōn ethnōn. Vivlion prōton periechon ta Asiana kai Livyka.","Schinas, K.","1845","","Single known date/probable date","ell","ell",86,100,1845,NA
"655","hnuntq",15009,123323,8.21660337131055,0.21875,0.2,0.0200490998363339,"Historia tōn kata tēn Hellēnikēn epanastasin ekstrateiōn kai machōn kai tōn meta tauta symvantōn, ōn symmeteschen ho Takikos Stratos apo tou 1821 mechri tou 1833.","Vyzantios, Chrēstos Sevastou","1901","","Single known date/probable date","ell","ell",84,100,1901,NA
"656","32044097742175",14365,123317,8.58454577097111,0.166666666666667,0.166666666666667,0.0307757166947723,"Systēma Rōmaikou dikaiou katha en Helladi politeuetai plēn tōn Ioniōn nēsōn.","Kalligas, Paulos","1876","1878","Multiple dates","ell","ell",86,94,1876,1878
"657","32044080866528",14858,122997,8.27816664423206,0.333333333333333,0.291666666666667,0.0399126001456664,"Imp. Justiniani ... Novellae quae vocantur, sive Constitutiones quae extra Codicem supersunt ordine chronologico digestae.","","1881","1884","Multiple dates","lat","ell",88,98,1881,1884
"658","32044025985979",13656,122954,9.00366139425893,0.441176470588235,0.277777777777778,0.0553194110762028,"Michaelis Glycae Annales","Glycas, Michael","1836","","Single known date/probable date","lat","ell",91,97,1836,NA
"659","32044098647258",19700,122844,6.23573604060914,0.1,0.1,0.0202429149797571,"Praktika tōn synedriaseōn tēs Voulēs ...","Greece.","1846","uuuu","Continuing resource status unknown","ell","ell",87,99,1846,NA
"660","32044084494327",13470,122736,9.11180400890869,0.206896551724138,0.206896551724138,0.0225491544067097,"Historia tou Hellēnotourkikou polemou epi tē vasei pollōn diplomatikōn kai historikōn engraphōn : meta eisagōgēs epi tou olou krētikou zētēmatos apo tōn archōn auttou mechri tēs kēryxeos tou polemou","Spēliōtopoulos, Antōnios Th.","1897","","Single known date/probable date","ell","ell",85,100,1897,NA
"661","32044037104593",17808,122571,6.88291778975741,0.411414883951433,0.113062568605928,0.0800410466906106,"Novum lexicon graecum etymologicum et reale cui pro basi substratae sunt concordantiae et elucidationes Homericae;","Damm, Christian Tobias","1833","","Single known date/probable date","lat","lat",90,90,1833,NA
"662","hnnqc9",13209,122501,9.27405556817322,0.241379310344828,0.206896551724138,0.0300230946882217,"Kōnstantinos Palaiologos kai hē poliorkia kai halōsis tēs Kōnstantinopoleōs hypo tōn Tourkōn tō 1453, met' eikonōn kai henos chartou,","Schlumberger, Gustave Léon","1914","","Single known date/probable date","ell","ell",83,99,1914,NA
"663","32044011714136",13050,122386,9.37823754789272,0.314285714285714,0.314285714285714,0.0420324554402767,"Corpus scriptorum historiae byzantinae","","1828","1897","Multiple dates","lat","lat",93,94,1828,1897
"664","32044012931366",15642,122331,7.82067510548523,0.1,0.1,0.0308681672025723,"Archeia tēs neōteras ellēnikēs glōssēs","","1892","9999","Continuing resource ceased publication (Dead status)","ell","ell",83,99,1892,9999
"665","32044100906601",18365,122284,6.65853525728287,0.12,0.12,0.0316604917480633,"Hapanta : ta philologika","Rankavēs, Alexandros Rizos","1874","9999","Multiple dates","ell","ell",87,100,1874,9999
"666","32044098649205",15755,122184,7.75525230085687,0.173913043478261,0.133333333333333,0.023248605083695,"Epetēris.","Philologikos Syllogos ""Parnassos.""","1896","1918","Continuing resource ceased publication (Dead status)","ell","ell",83,99,1896,1918
"667","32044083029868",14714,122149,8.30154954465135,0.348314606741573,0.291666666666667,0.0701330108827086,"Fragmenta historicorum graecorum","","1841","1872","Multiple dates","mul","ell",90,88,1841,1872
"668","32044122919210",11718,122149,10.4240484724356,0.0869565217391304,0.0869565217391304,0.0113304721030043,"Grammata.","","1911","uuuu","Continuing resource status unknown","ell","ell",87,97,1911,NA
"669","hwsgkj",15974,122057,7.64097909102291,0.843137254901961,0.5625,0.0415523324186593,"Dictionnaire français-grec.","Courtaud-Divernéresse, Jean Jacques","1859","","Single known date/probable date","fra","fra",88,89,1859,NA
"670","hwsggt",31413,121988,3.88336039219431,0.442307692307692,0.32258064516129,0.0388204553938037,"Graecum lexicon manuale :","Hederich, Benjamin","1827","","Single known date/probable date","lat","lat",86,85,1827,NA
"671","32044025985961",16592,121574,7.32726615236258,0.318181818181818,0.227272727272727,0.0711476582052199,"Constantini Manassis Breviarium historiae metricum","Manasses, Constantine","1837","","Single known date/probable date","lat","ell",91,96,1837,NA
"672","32044021229596",18157,121533,6.69345156138129,0.24,0.2,0.0886482150020056,"Cronicariĭ grecĭ; cariĭ au scris despre Românĭ in epoca fanariota. Textul grecese si traducerea româneasca lucrare făcută de Constantin Erbiceanu ...","Erbiceanu, Constantin","1888","","Single known date/probable date","ron","ell",85,93,1888,NA
"673","32044025986134",12883,121429,9.425522005744,0.314285714285714,0.314285714285714,0.0422984836392658,"De Michaele et Andronico Palaeologis libri tredecim","Pachymeres, George","1835","","Single known date/probable date","grc","lat",93,94,1835,NA
"674","32044088777669",16173,121282,7.49904161256415,0.142857142857143,0.114285714285714,0.0150131558582263,"Ta dēmotika, ētoi Vivlion periechon ton dēmotikon nomon exēgēmenon,","Antōniadēs, Spyridōn.","1842","","Single known date/probable date","ell","ell",86,100,1842,NA
"675","32044018866483",14959,120971,8.0868373554382,0.2,0.2,0.018524755810037,"Historia tōn kata tēn Hellēn. epanastasin ekstrateiōn kai machōn kai tōn meta tauta symvantōn, hōn symmeteschen ho taktikos Stratos, apo tou 1821 mechri tou 1833, metagrapheisa meta pleistōn hosōn historikōn gegonotōn.","Byzantios, Chrēstos Sebastou","1874","","Single known date/probable date","ell","ell",85,100,1874,NA
"676","32044018978296",16203,120497,7.4367092513732,0.318181818181818,0.227272727272727,0.0711476582052199,"Corpus scriptorum historiae byzantinae","","1828","1897","Multiple dates","lat","ell",90,96,1828,1897
"677","32044019656818",13172,120453,9.14462496204069,0.4,0.363636363636364,0.0322959483264827,"Corpus scriptorum historiae byzantinae","","1828","1897","Multiple dates","lat","ell",90,99,1828,1897
"678","32044098646631",15306,120395,7.86586959362342,0.659090909090909,0.613636363636364,0.037698317211287,"Anecdota Graeca e codd. manuscriptis Bibliothecarum Oxoniensium,","Cramer, J. A.","1835","1837","Multiple dates","grc","ell",84,100,1835,1837
"679","hxpp68",13200,120182,9.10469696969697,0.428571428571429,0.333333333333333,0.0218319425577334,"Corpus scriptorum historiae byzantinae","","1828","1897","Multiple dates","lat","ell",91,98,1828,1897
"680","hn39jw",17130,120163,7.01476941039113,0.0909090909090909,0.0909090909090909,0.0182270091135046,"Encheiridion tēs pharmakologias.","Landerer, Xaverias","1845","","Single known date/probable date","ell","ell",86,100,1845,NA
"681","32044029831260",13167,120129,9.12349054454318,0.36,0.3,0.0221663072130362,"Ioannis Cantacuzeni eximperatoris historiarum libri IV. Graece et latine.","John","1831","","Single known date/probable date","lat","ell",91,99,1831,NA
"682","32044079426136",28467,119612,4.20177749675062,0.20343347639485,0.157081545064378,0.0375722849456671,"Anecdota graeca;","Bachmann, Ludwig","1828","","Single known date/probable date","lat","ell",88,97,1828,NA
"683","hnswir",17415,118860,6.82515073212748,0.136363636363636,0.136363636363636,0.0759350207782395,"Ephēmeris archaiologikē : ekdidomenē hypo tēs en Athēnais Archaiologikēs Hetairias.","","1883","1909","Continuing resource ceased publication (Dead status)","ell","ell",80,99,1883,1909
"684","hnvzmj",18569,118422,6.37740319887985,0.166666666666667,0.125,0.0961629559450497,"Ephēmeris archaiologikē : ekdidomenē hypo tēs en Athēnais Archaiologikēs Hetairias.","","1883","1909","Continuing resource ceased publication (Dead status)","ell","ell",78,98,1883,1909
"685","hnunuw",15120,118410,7.83134920634921,0.1,0.1,0.0493157758843274,"Vioi parallēloi tōn opi tēs anagennēseōs tēs Hellados diaprexantōn andrōn,","Goudas, Anastasios N.","1876","","Single known date/probable date","ell","ell",84,99,1876,NA
"686","hwshqf",31785,118317,3.72241623407268,0.1,0.1,0.0130434782608696,"Neugriechisch-deutsches und deutsch-neugriechisches Wörterbuch.","Schmidt, J. A. E.","1825","1827","Multiple dates","deu","ell",82,99,1825,1827
"687","32044088782040",15213,118301,7.77630973509498,0.130434782608696,0.130434782608696,0.031357552581262,"Hoi endoxoi Hellēnes tou 1821, ē, Hoi prōtagōnistai tēs Hellados.","Agapētos, Agapētos S.","1877","","Single known date/probable date","ell","ell",86,100,1877,NA
"688","32044098365661",18624,117994,6.33558848797251,0.117647058823529,0.117647058823529,0.061700832149381,"Journal international d'archéologie numismatique.","","1898","1927","Continuing resource ceased publication (Dead status)","fra","ell",86,96,1898,1927
"689","hn31e2",21600,117974,5.46175925925926,0.428571428571429,0.346153846153846,0.0507308684436801,"Dr. W. Pape's Handwörterbuch der griechischen Sprache.","Pape, Wilhelm","1849","1859","Multiple dates","deu","deu",86,81,1849,1859
"690","hwrhu6",21143,117950,5.57867852244242,0.333333333333333,0.333333333333333,0.0377925703242431,"Basilicorum libri LX.","","1833","1850","Multiple dates","lat","ell",92,97,1833,1850
"691","32044004505640",15731,117325,7.45820354713623,0.04,0.04,0.0315129516581422,"Anmerkungen und randglossen zu griechen und Römern,","Voss, Johann Heinrich","1838","","Single known date/probable date","deu","ell",0,100,1838,NA
"692","hndc7a",16478,117079,7.10517053040418,0.0952380952380952,0.0952380952380952,0.0141139571353894,"Hēmerologion tēs Anatolēs : politeiographikon, emporikon kai philologikon tou etous ...","","1878","1899","Continuing resource ceased publication (Dead status)","ell","ell",87,100,1878,1899
"693","32044011409356",13468,116950,8.68354618354618,0.209677419354839,0.193548387096774,0.0673966396073249,"Corpus scriptorum historiae byzantinae","","1828","1897","Multiple dates","lat","ell",90,96,1828,1897
"694","32044010513778",13438,116698,8.68417919333234,0.245283018867925,0.205882352941176,0.0820386279168951,"Corpus scriptorum historiae byzantinae","","1828","1897","Multiple dates","lat","ell",89,97,1828,1897
"695","32044088801501",14262,116658,8.17963819941102,0.230769230769231,0.230769230769231,0.0157338148052618,"Hē katochē, historikon mythistorēma.","Vōkos, Gerasimos","1903","","Single known date/probable date","ell","ell",85,100,1903,NA
"696","32044018870311",14003,116139,8.29386560022852,0.116279069767442,0.116279069767442,0.0278115765687467,"Mesaiōnikē Vivliothēkē","","1872","1972","Reprint/reissue date (Date 1) and original date (Date 2)","ell","ell",84,100,1872,1972
"697","hndc7g",15109,115796,7.66404129988748,0.196581196581197,0.188034188034188,0.0925320394493961,"Hē en Helladi viomēchania kai hai apergiai : hypo tēn epopsin tēs nomothesias kai tēs politikēs oikonomias","Lykoudēs, Emmanouēl St.","1883","","Single known date/probable date","ell","ell",86,97,1883,NA
"698","32044057037137",13421,115491,8.60524551076671,0.0666666666666667,0.0666666666666667,0.0137144745538665,"Nomologia tou Areiou Pagou, apo tou etous 1835 mechri tou 1896.","Greece.","1897","","Single known date/probable date","ell","ell",85,100,1897,NA
"699","hwrn6y",10848,115434,10.6410398230088,0.0952380952380952,0.0952380952380952,0.0375727348295927,"Essai sur les rapports de l'Église chrétienne avec l'État romain pendant les trois premiers siècles; suivi d'un memoire relatif à la date du martyre de Sainte Félicité et ses sept fils et d'un appendic épigraphique.","Doulcet, Henry","1882","","Single known date/probable date","fra","ell",0,100,1882,NA
"700","32044098646615",14049,115263,8.20435618193466,0.482758620689655,0.310344827586207,0.0858656823696626,"Anecdota graeca e codd. manuscriptis Bibliothecae regiae parisienses","Cramer, J. A.","1839","1841","Multiple dates","ell","ell",85,98,1839,1841
"701","32044081784134",13212,115118,8.7131395700878,0.292682926829268,0.195121951219512,0.021484906173511,"Hē ekklēsia Ierosolymōn kata tous tessaras teleutaious aiōnas, 1517-1900.","Hetaireia ho Hellēnismos.","1900","","Single known date/probable date","ell","ell",85,99,1900,NA
"702","hnnv9c",17746,114942,6.47706525414178,0.0769230769230769,0.0769230769230769,0.0202831354195433,"Ephēmeris archaiologikē : ekdidomenē hypo tēs en Athēnais Archaiologikēs Hetairias.","","1883","1909","Continuing resource ceased publication (Dead status)","ell","ell",80,97,1883,1909
"703","32044089095137",14739,114774,7.78709546102178,0.1,0.0833333333333333,0.0234375,"Chiaka analekta· ētoi syllogē ēthōn, ethimōn, paroimiōn, dēmōdōn asmatōn, ainigmatōn, lexilogiou, historikōn kai allōn cheirographōn, chrysovoullōn, sigilliōn k.l.p.","Kanellakēs, Kōnstantinos N.","1890","","Single known date/probable date","ell","ell",85,100,1890,NA
"704","hwsgiz",43900,114635,2.61127562642369,0.0476190476190476,0.0396825396825397,0.0152626944525976,"A new Greek and English lexicon : the words alphabetically arranged ...","Donnegan, James","1842","","Single known date/probable date","eng","eng",91,95,1842,NA
"705","32044057029506",14491,114617,7.90953005313643,0.272727272727273,0.227272727272727,0.0250800426894344,"Oi Hellenikoi kodikes meta ton tropopoiounton autous neoteron nomon kai b. diatagmaton.","Greece.","1856","","Single known date/probable date","ell","ell",87,100,1856,NA
"706","hnkjy3",12055,114596,9.50609705516383,0.148648648648649,0.135135135135135,0.0435654008438819,"Neoellēnikē philologia.","Sathas, Kōnstantinos N.","1870","","Single known date/probable date","ell","ell",85,99,1870,NA
"707","hnunuv",15014,114331,7.6149593712535,0.111111111111111,0.111111111111111,0.0218865598027127,"Vioi parallēloi tōn opi tēs anagennēseōs tēs Hellados diaprexantōn andrōn,","Goudas, Anastasios N.","1876","","Single known date/probable date","ell","ell",84,99,1876,NA
"708","hnqjdk",13259,114306,8.62101214269553,0.2,0.15,0.0333740333740334,"Ho Dervisēs; ētoi hoi en Tourkia christianoi kata ton Mēsaiōna.","Vakalopoulos, Apostolos E.","1884","","Single known date/probable date","ell","ell",85,100,1884,NA
"709","32044074308560",15793,114006,7.21876780852276,0.0869565217391304,0.0869565217391304,0.0249744192215864,"Journal international d'archéologie numismatique.","","1898","1927","Continuing resource ceased publication (Dead status)","fra","ell",86,94,1898,1927
"710","32044097730600",13231,113946,8.61204746428841,0.2,0.2,0.0705679862306368,"Institutionum graeca paraphrasis Theophilo antecessori vulgo tributa ad fidem librorum manu scriptorum recensuit,","","1884","1897","Multiple dates","lat","ell",91,97,1884,1897
"711","32044088774997",12986,113940,8.77406437702141,0.0952380952380952,0.0952380952380952,0.0150812064965197,"Hellēnikos autokratorikos stolos.","Saraphēs, Pitsipios Kōnstantinos A.","1907","","Single known date/probable date","ell","ell",85,100,1907,NA
"712","hwsgis",25408,113926,4.48386335012594,0.142857142857143,0.142857142857143,0.0329206527855937,"Deutsch-griechisches Woerterbuch zunaechst zum Schulgebrauche. Möglichst vollständig nach den besten Quellen bearbeitet und mit classischen Beispielen attischer Redeweise ausgestattet von Dr. Joh. Franc.","Franz, Johannes.","1838","","Single known date/probable date","deu","ell",86,96,1838,NA
"713","hnytpp",12291,113832,9.26141078838174,0.0952380952380952,0.0952380952380952,0.0121419676214197,"Deltio.","Ekpaideutikos homilos, Athens.","1911","9999","Continuing resource status unknown","ell","ell",86,100,1911,9999
"714","hnjvt3",14403,113807,7.90161771853086,0.142857142857143,0.142857142857143,0.0200853627918654,"Ethnikon hēmerologion chronographikon, philologikon kai geloiographikon tou etous 1903. Tomos 18.","Skokos, Kōnst. Ph.","1908","","Single known date/probable date","ell","ell",84,100,1908,NA
"715","32044088782917",14250,113225,7.94561403508772,0.222222222222222,0.222222222222222,0.0283383426363246,"Hē politikē tēs Hellados kai hē epanastasis tou 1878 en Makedonia.","Seïzanēs, Miltiadēs D.","1878","","Single known date/probable date","ell","ell",81,100,1878,NA
"716","32044014510663",12620,113187,8.9688589540412,0.4,0.32,0.0176497909893172,"Corpus scriptorum historiae byzantinae","","1828","1897","Multiple dates","lat","ell",91,97,1828,1897
"717","32044024597650",12616,113154,8.96908687381103,0.238095238095238,0.214285714285714,0.0274036228518347,"Corpus scriptorum historiae byzantinae","","1828","1897","Multiple dates","lat","ell",90,95,1828,1897
"718","hndc7c",14027,113140,8.06587295929279,0.134328358208955,0.119402985074627,0.020539713755053,"Hē Hellēnikē sēmaia.","","1900","1910","Questionable date","ell","ell",86,100,1900,1910
"719","32044020484085",13441,112970,8.40488058924187,0.151515151515152,0.151515151515152,0.0528441602154157,"Chiaka, ētoi, Historia tēs nēsou Chiou apo tōn archaiotatōn chronōn mechri tēs etei 1822 genomenēs katastrophēs autēs para tōn Tourkōn","Vlastos, Alexandros M.","1840","","Single known date/probable date","ell","ell",82,98,1840,NA
"720","32044025985995",12567,112408,8.94469642715047,0.391304347826087,0.391304347826087,0.0265844536540989,"Laonici Chalcocondylae Atheniensis Historiarum libri decem","Chalkokondylēs, Laonikos","1843","","Single known date/probable date","lat","ell",91,97,1843,NA
"721","hw2p5m",13862,112160,8.09118453325638,0.0769230769230769,0.0769230769230769,0.0161764705882353,"Ho Rēgas Pheraios, megalē patriōtikē epopoiïa perilamvanousa ta kata ton vion, tēn syllēpsin, tēn eis tous tourkous paradosin kai to martyrikon telos tou ethnomartyros.","Kyriakos, Aristeidēs N.","1911","","Single known date/probable date","ell","ell",86,100,1911,NA
"722","hndc9x",27055,111959,4.13819996303826,0.0952380952380952,0.0952380952380952,0.0182784978398139,"Hēmerologion enkyklopaidikon tou 1902 : etos 2","Vretos, I. A.","1901","","Single known date/probable date","ell","ell",88,99,1901,NA
"723","hwsgje",24027,111954,4.65950805343988,0.25,0.214285714285714,0.0216621832082684,"Deutsch-griechisches Woerterbuch zunaechst zum Schulgebrauche. Möglichst vollständig nach den besten Quellen bearbeitet und mit classischen Beispielen attischer Redeweise ausgestattet von Dr. Joh. Franc.","Franz, Johannes.","1838","","Single known date/probable date","deu","deu",86,94,1838,NA
"724","hnnv9a",16667,111788,6.70714585708286,0.142857142857143,0.142857142857143,0.012928712515712,"Ephēmeris archaiologikē : ekdidomenē hypo tēs en Athēnais Archaiologikēs Hetairias.","","1883","1909","Continuing resource ceased publication (Dead status)","ell","ell",77,98,1883,1909
"725","hnunus",14579,111764,7.66609506824885,0.0952380952380952,0.0952380952380952,0.0135449735449735,"Vioi parallēloi tōn opi tēs anagennēseōs tēs Hellados diaprexantōn andrōn,","Goudas, Anastasios N.","1876","","Single known date/probable date","ell","ell",83,99,1876,NA
"726","32044057032278",13813,111556,8.07616013899949,0.125,0.125,0.0378127896200185,"Dikaion tou allēlochreou logariasmou","Makrygiannēs, Emmanouēl S.","1903","","Single known date/probable date","ell","ell",86,98,1903,NA
